0.03583343,Low,GSM4451489_36h_APF_1,FBgn0259821
0.0,Low,GSM4451489_36h_APF_1,FBgn0037228
0.0067548947,Low,GSM4451489_36h_APF_1,FBgn0037230
0.22702734,Intermediate,GSM4451489_36h_APF_1,FBgn0037240
0.22931395,Intermediate,GSM4451489_36h_APF_1,FBgn0087013
0.018776992,Low,GSM4451489_36h_APF_1,FBgn0037295
0.26061463,Intermediate,GSM4451489_36h_APF_1,FBgn0083949
0.79716194,High,GSM4451489_36h_APF_1,FBgn0053202
0.23380217,Intermediate,GSM4451489_36h_APF_1,FBgn0037533
0.84197545,High,GSM4451489_36h_APF_1,FBgn0037546
0.0056315893,Low,GSM4451489_36h_APF_1,FBgn0037676
0.5987697,High,GSM4451489_36h_APF_1,FBgn0037736
0.023733621,Low,GSM4451489_36h_APF_1,FBgn0037743
0.0012152515,Low,GSM4451489_36h_APF_1,FBgn0037788
0.25666675,Intermediate,GSM4451489_36h_APF_1,FBgn0086359
0.8507536,High,GSM4451489_36h_APF_1,FBgn0083950
0.7972873,High,GSM4451489_36h_APF_1,FBgn0053512
0.10229284,Low,GSM4451489_36h_APF_1,FBgn0037979
0.04559008,Low,GSM4451489_36h_APF_1,FBgn0051361
0.0,Low,GSM4451489_36h_APF_1,FBgn0038072
0.8562169,High,GSM4451489_36h_APF_1,FBgn0000024
0.24302253,Intermediate,GSM4451489_36h_APF_1,FBgn0038149
0.0,Low,GSM4451489_36h_APF_1,FBgn0038172
0.0023502216,Low,GSM4451489_36h_APF_1,FBgn0266756
0.0,Low,GSM4451489_36h_APF_1,FBgn0028984
0.3168473,Intermediate,GSM4451489_36h_APF_1,FBgn0285925
2.6192327,High,GSM4451489_36h_APF_1,FBgn0038498
0.0,Low,GSM4451489_36h_APF_1,FBgn0010389
0.0876634,Low,GSM4451489_36h_APF_1,FBgn0051221
1.2000378,High,GSM4451489_36h_APF_1,FBgn0260003
0.077054515,Low,GSM4451489_36h_APF_1,FBgn0083975
1.1837978,High,GSM4451489_36h_APF_1,FBgn0262869
0.2646455,Intermediate,GSM4451489_36h_APF_1,FBgn0016917
0.054157328,Low,GSM4451489_36h_APF_1,FBgn0051195
0.00093570334,Low,GSM4451489_36h_APF_1,FBgn0013995
0.00230295,Low,GSM4451489_36h_APF_1,FBgn0000083
0.0,Low,GSM4451489_36h_APF_1,FBgn0038879
1.1715531,High,GSM4451489_36h_APF_1,FBgn0038881
1.7536331,High,GSM4451489_36h_APF_1,FBgn0038975
1.9206846,High,GSM4451489_36h_APF_1,FBgn0017590
0.1255352,Low,GSM4451489_36h_APF_1,FBgn0039064
0.8930558,High,GSM4451489_36h_APF_1,FBgn0039089
0.11169949,Low,GSM4451489_36h_APF_1,FBgn0039113
0.22898448,Intermediate,GSM4451489_36h_APF_1,FBgn0011785
0.27760637,Intermediate,GSM4451489_36h_APF_1,FBgn0000039
0.49056128,Intermediate,GSM4451489_36h_APF_1,FBgn0004118
0.0,Low,GSM4451489_36h_APF_1,FBgn0046685
0.016323332,Low,GSM4451489_36h_APF_1,FBgn0039257
0.0019913083,Low,GSM4451489_36h_APF_1,FBgn0039332
0.04295491,Low,GSM4451489_36h_APF_1,FBgn0016061
1.0885922,High,GSM4451489_36h_APF_1,FBgn0085382
0.6500282,High,GSM4451489_36h_APF_1,FBgn0039584
0.0,Low,GSM4451489_36h_APF_1,FBgn0039617
0.0,Low,GSM4451489_36h_APF_1,FBgn0039640
0.44582957,Intermediate,GSM4451489_36h_APF_1,FBgn0039647
0.010029591,Low,GSM4451489_36h_APF_1,FBgn0263236
0.0,Low,GSM4451489_36h_APF_1,FBgn0039682
0.0,Low,GSM4451489_36h_APF_1,FBgn0039685
0.49882126,Intermediate,GSM4451489_36h_APF_1,FBgn0001280
0.82167447,High,GSM4451489_36h_APF_1,FBgn0035179
2.0530035,High,GSM4451489_36h_APF_1,FBgn0013342
0.367219,Intermediate,GSM4451489_36h_APF_1,FBgn0027594
1.476926,High,GSM4451489_36h_APF_1,FBgn0026189
0.9655715,High,GSM4451489_36h_APF_1,FBgn0004875
0.023023611,Low,GSM4451489_36h_APF_1,FBgn0260657
0.6519049,High,GSM4451489_36h_APF_1,FBgn0005775
0.0023461848,Low,GSM4451489_36h_APF_1,FBgn0035710
3.6641865,High,GSM4451489_36h_APF_1,FBgn0265296
2.353311,High,GSM4451489_36h_APF_1,FBgn0263219
0.0,Low,GSM4451489_36h_APF_1,FBgn0035917
0.0,Low,GSM4451489_36h_APF_1,FBgn0052029
1.0899807,High,GSM4451489_36h_APF_1,FBgn0263930
0.0067258803,Low,GSM4451489_36h_APF_1,FBgn0043806
0.20187235,Intermediate,GSM4451489_36h_APF_1,FBgn0044328
1.3887683,High,GSM4451489_36h_APF_1,FBgn0036202
0.0,Low,GSM4451489_36h_APF_1,FBgn0002565
0.0023040955,Low,GSM4451489_36h_APF_1,FBgn0027843
0.21119496,Intermediate,GSM4451489_36h_APF_1,FBgn0036290
0.10810443,Low,GSM4451489_36h_APF_1,FBgn0036299
0.49353707,Intermediate,GSM4451489_36h_APF_1,FBgn0261674
0.28916913,Intermediate,GSM4451489_36h_APF_1,FBgn0036316
1.1224123,High,GSM4451489_36h_APF_1,FBgn0041604
0.0007121219,Low,GSM4451489_36h_APF_1,FBgn0259175
0.62577677,High,GSM4451489_36h_APF_1,FBgn0040230
2.1524475,High,GSM4451489_36h_APF_1,FBgn0004108
0.11906567,Low,GSM4451489_36h_APF_1,FBgn0027057
2.580308,High,GSM4451489_36h_APF_1,FBgn0016797
1.6132127,High,GSM4451489_36h_APF_1,FBgn0052206
0.19628184,Low,GSM4451489_36h_APF_1,FBgn0261574
0.42285568,Intermediate,GSM4451489_36h_APF_1,FBgn0036986
0.35542175,Intermediate,GSM4451489_36h_APF_1,FBgn0052432
0.19657718,Low,GSM4451489_36h_APF_1,FBgn0037135
0.7114437,High,GSM4451489_36h_APF_1,FBgn0004179
0.18128681,Low,GSM4451489_36h_APF_1,FBgn0037182
0.39952114,Intermediate,GSM4451489_36h_APF_1,FBgn0262509
0.0,Low,GSM4451489_36h_APF_1,FBgn0267428
0.0,Low,GSM4451489_36h_APF_1,FBgn0020908
0.5712749,High,GSM4451489_36h_APF_1,FBgn0260995
2.395087,High,GSM4451489_36h_APF_1,FBgn0085414
1.233536,High,GSM4451489_36h_APF_1,FBgn0022960
0.8826372,High,GSM4451489_36h_APF_1,FBgn0029506
0.0,Low,GSM4451489_36h_APF_1,FBgn0002930
1.1033508,High,GSM4451489_36h_APF_1,FBgn0033159
1.0817039,High,GSM4451489_36h_APF_1,FBgn0020279
0.74642664,High,GSM4451489_36h_APF_1,FBgn0033268
0.2529147,Intermediate,GSM4451489_36h_APF_1,FBgn0024189
0.7927777,High,GSM4451489_36h_APF_1,FBgn0010114
0.058762804,Low,GSM4451489_36h_APF_1,FBgn0033405
0.0,Low,GSM4451489_36h_APF_1,FBgn0033483
0.36041793,Intermediate,GSM4451489_36h_APF_1,FBgn0024836
1.2980077,High,GSM4451489_36h_APF_1,FBgn0004839
0.32814765,Intermediate,GSM4451489_36h_APF_1,FBgn0267728
0.0,Low,GSM4451489_36h_APF_1,FBgn0033710
1.75468,High,GSM4451489_36h_APF_1,FBgn0010238
0.19414239,Low,GSM4451489_36h_APF_1,FBgn0011592
0.2643353,Intermediate,GSM4451489_36h_APF_1,FBgn0020391
1.1598457,High,GSM4451489_36h_APF_1,FBgn0000633
0.5341337,High,GSM4451489_36h_APF_1,FBgn0261041
1.8264534,High,GSM4451489_36h_APF_1,FBgn0033872
0.059849203,Low,GSM4451489_36h_APF_1,FBgn0033958
0.7003128,High,GSM4451489_36h_APF_1,FBgn0034072
0.7428034,High,GSM4451489_36h_APF_1,FBgn0264273
0.0,Low,GSM4451489_36h_APF_1,FBgn0034136
1.9300717,High,GSM4451489_36h_APF_1,FBgn0040505
0.0,Low,GSM4451489_36h_APF_1,FBgn0026721
1.3924536,High,GSM4451489_36h_APF_1,FBgn0263391
0.63204414,High,GSM4451489_36h_APF_1,FBgn0034476
0.20144793,Intermediate,GSM4451489_36h_APF_1,FBgn0086604
1.5481778,High,GSM4451489_36h_APF_1,FBgn0040726
0.098916546,Low,GSM4451489_36h_APF_1,FBgn0034573
0.024325168,Low,GSM4451489_36h_APF_1,FBgn0003391
0.009739541,Low,GSM4451489_36h_APF_1,FBgn0034583
2.5454829,High,GSM4451489_36h_APF_1,FBgn0010415
1.2054204,High,GSM4451489_36h_APF_1,FBgn0085399
0.0,Low,GSM4451489_36h_APF_1,FBgn0034718
0.005835537,Low,GSM4451489_36h_APF_1,FBgn0025878
