0.040174454,Low,GSM4451490_36h_APF_2,FBgn0259821
0.0,Low,GSM4451490_36h_APF_2,FBgn0037228
0.0023731266,Low,GSM4451490_36h_APF_2,FBgn0037230
0.14576074,Low,GSM4451490_36h_APF_2,FBgn0037240
0.16686492,Low,GSM4451490_36h_APF_2,FBgn0087013
0.01540992,Low,GSM4451490_36h_APF_2,FBgn0037295
0.17410208,Low,GSM4451490_36h_APF_2,FBgn0083949
0.7246212,High,GSM4451490_36h_APF_2,FBgn0053202
0.21664761,Intermediate,GSM4451490_36h_APF_2,FBgn0037533
0.56143075,High,GSM4451490_36h_APF_2,FBgn0037546
0.017653117,Low,GSM4451490_36h_APF_2,FBgn0037676
0.40880054,Intermediate,GSM4451490_36h_APF_2,FBgn0037736
0.035452794,Low,GSM4451490_36h_APF_2,FBgn0037743
0.0028696833,Low,GSM4451490_36h_APF_2,FBgn0037788
0.20645356,Intermediate,GSM4451490_36h_APF_2,FBgn0086359
0.6815827,High,GSM4451490_36h_APF_2,FBgn0083950
0.42059293,Intermediate,GSM4451490_36h_APF_2,FBgn0053512
0.11012045,Low,GSM4451490_36h_APF_2,FBgn0037979
0.030497823,Low,GSM4451490_36h_APF_2,FBgn0051361
0.0,Low,GSM4451490_36h_APF_2,FBgn0038072
0.634028,High,GSM4451490_36h_APF_2,FBgn0000024
0.2967448,Intermediate,GSM4451490_36h_APF_2,FBgn0038149
0.00023649899,Low,GSM4451490_36h_APF_2,FBgn0038172
0.008169312,Low,GSM4451490_36h_APF_2,FBgn0266756
0.0015666226,Low,GSM4451490_36h_APF_2,FBgn0028984
0.2947507,Intermediate,GSM4451490_36h_APF_2,FBgn0285925
2.1229122,High,GSM4451490_36h_APF_2,FBgn0038498
0.0,Low,GSM4451490_36h_APF_2,FBgn0010389
0.054597158,Low,GSM4451490_36h_APF_2,FBgn0051221
0.9232869,High,GSM4451490_36h_APF_2,FBgn0260003
0.06631945,Low,GSM4451490_36h_APF_2,FBgn0083975
1.1198217,High,GSM4451490_36h_APF_2,FBgn0262869
0.14159673,Low,GSM4451490_36h_APF_2,FBgn0016917
0.037831396,Low,GSM4451490_36h_APF_2,FBgn0051195
0.003258419,Low,GSM4451490_36h_APF_2,FBgn0013995
0.0020340376,Low,GSM4451490_36h_APF_2,FBgn0000083
0.0,Low,GSM4451490_36h_APF_2,FBgn0038879
0.88214797,High,GSM4451490_36h_APF_2,FBgn0038881
1.4169238,High,GSM4451490_36h_APF_2,FBgn0038975
1.9671509,High,GSM4451490_36h_APF_2,FBgn0017590
0.06967202,Low,GSM4451490_36h_APF_2,FBgn0039064
0.9530562,High,GSM4451490_36h_APF_2,FBgn0039089
0.15787745,Low,GSM4451490_36h_APF_2,FBgn0039113
0.19309182,Low,GSM4451490_36h_APF_2,FBgn0011785
0.32702914,Intermediate,GSM4451490_36h_APF_2,FBgn0000039
0.546096,High,GSM4451490_36h_APF_2,FBgn0004118
0.00069416285,Low,GSM4451490_36h_APF_2,FBgn0046685
0.013976668,Low,GSM4451490_36h_APF_2,FBgn0039257
0.00020559967,Low,GSM4451490_36h_APF_2,FBgn0039332
0.12758979,Low,GSM4451490_36h_APF_2,FBgn0016061
0.8001672,High,GSM4451490_36h_APF_2,FBgn0085382
0.52152044,High,GSM4451490_36h_APF_2,FBgn0039584
0.0043457965,Low,GSM4451490_36h_APF_2,FBgn0039617
0.0010272365,Low,GSM4451490_36h_APF_2,FBgn0039640
0.4148965,Intermediate,GSM4451490_36h_APF_2,FBgn0039647
0.0029451407,Low,GSM4451490_36h_APF_2,FBgn0263236
0.0,Low,GSM4451490_36h_APF_2,FBgn0039682
0.0,Low,GSM4451490_36h_APF_2,FBgn0039685
0.6458442,High,GSM4451490_36h_APF_2,FBgn0001280
0.99581456,High,GSM4451490_36h_APF_2,FBgn0035179
2.0284557,High,GSM4451490_36h_APF_2,FBgn0013342
0.27121925,Intermediate,GSM4451490_36h_APF_2,FBgn0027594
1.3048254,High,GSM4451490_36h_APF_2,FBgn0026189
0.7455318,High,GSM4451490_36h_APF_2,FBgn0004875
0.027325697,Low,GSM4451490_36h_APF_2,FBgn0260657
0.46868637,Intermediate,GSM4451490_36h_APF_2,FBgn0005775
0.0020221134,Low,GSM4451490_36h_APF_2,FBgn0035710
3.4710326,High,GSM4451490_36h_APF_2,FBgn0265296
1.907197,High,GSM4451490_36h_APF_2,FBgn0263219
0.0,Low,GSM4451490_36h_APF_2,FBgn0035917
0.0,Low,GSM4451490_36h_APF_2,FBgn0052029
0.5213917,High,GSM4451490_36h_APF_2,FBgn0263930
0.004954983,Low,GSM4451490_36h_APF_2,FBgn0043806
0.1637062,Low,GSM4451490_36h_APF_2,FBgn0044328
1.2730411,High,GSM4451490_36h_APF_2,FBgn0036202
0.0,Low,GSM4451490_36h_APF_2,FBgn0002565
0.0,Low,GSM4451490_36h_APF_2,FBgn0027843
0.2758782,Intermediate,GSM4451490_36h_APF_2,FBgn0036290
0.12396715,Low,GSM4451490_36h_APF_2,FBgn0036299
0.50903076,High,GSM4451490_36h_APF_2,FBgn0261674
0.18740997,Low,GSM4451490_36h_APF_2,FBgn0036316
0.87255454,High,GSM4451490_36h_APF_2,FBgn0041604
0.0014770459,Low,GSM4451490_36h_APF_2,FBgn0259175
0.43331784,Intermediate,GSM4451490_36h_APF_2,FBgn0040230
1.719005,High,GSM4451490_36h_APF_2,FBgn0004108
