1.6659873,High,GSM4451487_24h_APF_1,FBgn0267431
0.016407894,Low,GSM4451487_24h_APF_1,FBgn0259821
0.0009184338,Low,GSM4451487_24h_APF_1,FBgn0037295
0.34498486,Intermediate,GSM4451487_24h_APF_1,FBgn0083949
0.3241087,Intermediate,GSM4451487_24h_APF_1,FBgn0037533
0.09793646,Low,GSM4451487_24h_APF_1,FBgn0037536
0.17967124,Low,GSM4451487_24h_APF_1,FBgn0037546
0.16325592,Low,GSM4451487_24h_APF_1,FBgn0037609
0.053984847,Low,GSM4451487_24h_APF_1,FBgn0037638
0.09412483,Low,GSM4451487_24h_APF_1,FBgn0037647
0.09308932,Low,GSM4451487_24h_APF_1,FBgn0037648
0.017199451,Low,GSM4451487_24h_APF_1,FBgn0037676
0.44802383,Intermediate,GSM4451487_24h_APF_1,FBgn0037680
0.43937242,Intermediate,GSM4451487_24h_APF_1,FBgn0037736
0.0033554744,Low,GSM4451487_24h_APF_1,FBgn0037788
0.27032351,Intermediate,GSM4451487_24h_APF_1,FBgn0086359
0.45898286,Intermediate,GSM4451487_24h_APF_1,FBgn0259740
0.013410296,Low,GSM4451487_24h_APF_1,FBgn0022359
0.9269831,High,GSM4451487_24h_APF_1,FBgn0083950
2.3766248,High,GSM4451487_24h_APF_1,FBgn0020910
0.5808916,High,GSM4451487_24h_APF_1,FBgn0053512
0.0032245475,Low,GSM4451487_24h_APF_1,FBgn0051361
0.21330054,Intermediate,GSM4451487_24h_APF_1,FBgn0038039
0.10051701,Low,GSM4451487_24h_APF_1,FBgn0038053
0.019751566,Low,GSM4451487_24h_APF_1,FBgn0038063
0.003025574,Low,GSM4451487_24h_APF_1,FBgn0038087
0.00044577336,Low,GSM4451487_24h_APF_1,FBgn0003308
0.26701123,Intermediate,GSM4451487_24h_APF_1,FBgn0260793
0.49306405,Intermediate,GSM4451487_24h_APF_1,FBgn0000024
0.0015131404,Low,GSM4451487_24h_APF_1,FBgn0038172
0.18974268,Low,GSM4451487_24h_APF_1,FBgn0011582
0.007023323,Low,GSM4451487_24h_APF_1,FBgn0266756
0.18559352,Low,GSM4451487_24h_APF_1,FBgn0260659
0.09319752,Low,GSM4451487_24h_APF_1,FBgn0051344
0.25451764,Intermediate,GSM4451487_24h_APF_1,FBgn0038320
0.0014423548,Low,GSM4451487_24h_APF_1,FBgn0038407
0.4778357,Intermediate,GSM4451487_24h_APF_1,FBgn0285925
2.2750587,High,GSM4451487_24h_APF_1,FBgn0038498
0.7045137,High,GSM4451487_24h_APF_1,FBgn0261046
0.0014219478,Low,GSM4451487_24h_APF_1,FBgn0038542
0.00083007547,Low,GSM4451487_24h_APF_1,FBgn0010389
0.047247518,Low,GSM4451487_24h_APF_1,FBgn0038593
0.0004388385,Low,GSM4451487_24h_APF_1,FBgn0028670
0.8166066,High,GSM4451487_24h_APF_1,FBgn0270928
0.3356435,Intermediate,GSM4451487_24h_APF_1,FBgn0038653
0.3234552,Intermediate,GSM4451487_24h_APF_1,FBgn0261262
0.0070285928,Low,GSM4451487_24h_APF_1,FBgn0261285
0.08643965,Low,GSM4451487_24h_APF_1,FBgn0051221
0.005827371,Low,GSM4451487_24h_APF_1,FBgn0038720
0.00094597146,Low,GSM4451487_24h_APF_1,FBgn0003011
0.29708207,Intermediate,GSM4451487_24h_APF_1,FBgn0038739
0.085000016,Low,GSM4451487_24h_APF_1,FBgn0083975
1.0298773,High,GSM4451487_24h_APF_1,FBgn0262869
0.18481039,Low,GSM4451487_24h_APF_1,FBgn0016917
0.1319281,Low,GSM4451487_24h_APF_1,FBgn0024944
0.0016984239,Low,GSM4451487_24h_APF_1,FBgn0013995
0.7862783,High,GSM4451487_24h_APF_1,FBgn0038881
0.19586423,Low,GSM4451487_24h_APF_1,FBgn0038890
0.40405205,Intermediate,GSM4451487_24h_APF_1,FBgn0028688
0.1415102,Low,GSM4451487_24h_APF_1,FBgn0263351
1.3393847,High,GSM4451487_24h_APF_1,FBgn0038975
1.2282627,High,GSM4451487_24h_APF_1,FBgn0017590
0.117318295,Low,GSM4451487_24h_APF_1,FBgn0039064
0.0321631,Low,GSM4451487_24h_APF_1,FBgn0039067
0.0,Low,GSM4451487_24h_APF_1,FBgn0039083
0.81898814,High,GSM4451487_24h_APF_1,FBgn0039089
1.81269,High,GSM4451487_24h_APF_1,FBgn0013343
0.1195105,Low,GSM4451487_24h_APF_1,FBgn0039187
0.57619447,High,GSM4451487_24h_APF_1,FBgn0000036
0.2548562,Intermediate,GSM4451487_24h_APF_1,FBgn0000039
0.6053129,High,GSM4451487_24h_APF_1,FBgn0004118
0.000930388,Low,GSM4451487_24h_APF_1,FBgn0046685
0.03144111,Low,GSM4451487_24h_APF_1,FBgn0039257
0.06884972,Low,GSM4451487_24h_APF_1,FBgn0039277
0.4801304,Intermediate,GSM4451487_24h_APF_1,FBgn0039303
0.070413046,Low,GSM4451487_24h_APF_1,FBgn0039304
0.050206713,Low,GSM4451487_24h_APF_1,FBgn0039357
0.0017530117,Low,GSM4451487_24h_APF_1,FBgn0250757
1.0273029,High,GSM4451487_24h_APF_1,FBgn0001139
0.006266659,Low,GSM4451487_24h_APF_1,FBgn0039420
0.01607641,Low,GSM4451487_24h_APF_1,FBgn0250908
0.18209216,Low,GSM4451487_24h_APF_1,FBgn0016061
0.4126528,Intermediate,GSM4451487_24h_APF_1,FBgn0039528
0.62907684,High,GSM4451487_24h_APF_1,FBgn0085382
0.017507352,Low,GSM4451487_24h_APF_1,FBgn0039584
0.010934059,Low,GSM4451487_24h_APF_1,FBgn0039617
0.41287884,Intermediate,GSM4451487_24h_APF_1,FBgn0039637
0.12030663,Low,GSM4451487_24h_APF_1,FBgn0028671
0.28526145,Intermediate,GSM4451487_24h_APF_1,FBgn0039647
1.1486105,High,GSM4451487_24h_APF_1,FBgn0004369
0.61682695,High,GSM4451487_24h_APF_1,FBgn0040623
0.0,Low,GSM4451487_24h_APF_1,FBgn0039681
0.078780785,Low,GSM4451487_24h_APF_1,FBgn0039741
0.00048734475,Low,GSM4451487_24h_APF_1,FBgn0016123
0.06677103,Low,GSM4451487_24h_APF_1,FBgn0039844
2.8239512,High,GSM4451487_24h_APF_1,FBgn0000557
0.1513048,Low,GSM4451487_24h_APF_1,FBgn0035145
1.10199,High,GSM4451487_24h_APF_1,FBgn0264574
0.24973947,Intermediate,GSM4451487_24h_APF_1,FBgn0283500
0.10031897,Low,GSM4451487_24h_APF_1,FBgn0035244
1.9933214,High,GSM4451487_24h_APF_1,FBgn0013342
0.114140205,Low,GSM4451487_24h_APF_1,FBgn0025725
0.37338135,Intermediate,GSM4451487_24h_APF_1,FBgn0027594
0.0,Low,GSM4451487_24h_APF_1,FBgn0086906
0.9253199,High,GSM4451487_24h_APF_1,FBgn0010909
1.065104,High,GSM4451487_24h_APF_1,FBgn0026189
0.08512498,Low,GSM4451487_24h_APF_1,FBgn0035400
0.046422474,Low,GSM4451487_24h_APF_1,FBgn0035449
1.5639874,High,GSM4451487_24h_APF_1,FBgn0003943
0.29609782,Intermediate,GSM4451487_24h_APF_1,FBgn0035523
0.012696239,Low,GSM4451487_24h_APF_1,FBgn0260657
0.0,Low,GSM4451487_24h_APF_1,FBgn0028699
0.41254285,Intermediate,GSM4451487_24h_APF_1,FBgn0005775
0.0066545894,Low,GSM4451487_24h_APF_1,FBgn0035586
0.15588765,Low,GSM4451487_24h_APF_1,FBgn0085447
0.013288184,Low,GSM4451487_24h_APF_1,FBgn0004619
1.1503993,High,GSM4451487_24h_APF_1,FBgn0260660
3.3360388,High,GSM4451487_24h_APF_1,FBgn0265296
0.35602,Intermediate,GSM4451487_24h_APF_1,FBgn0012058
0.01202861,Low,GSM4451487_24h_APF_1,FBgn0014011
0.09685141,Low,GSM4451487_24h_APF_1,FBgn0035805
0.2816499,Intermediate,GSM4451487_24h_APF_1,FBgn0024187
1.5268803,High,GSM4451487_24h_APF_1,FBgn0263219
0.37969774,Intermediate,GSM4451487_24h_APF_1,FBgn0263930
0.0122052785,Low,GSM4451487_24h_APF_1,FBgn0043806
0.020334158,Low,GSM4451487_24h_APF_1,FBgn0264000
0.0,Low,GSM4451487_24h_APF_1,FBgn0036116
0.8254206,High,GSM4451487_24h_APF_1,FBgn0036141
1.405712,High,GSM4451487_24h_APF_1,FBgn0036202
0.9799484,High,GSM4451487_24h_APF_1,FBgn0013997
0.14786504,Low,GSM4451487_24h_APF_1,FBgn0020655
0.34663168,Intermediate,GSM4451487_24h_APF_1,FBgn0014007
0.44024464,Intermediate,GSM4451487_24h_APF_1,FBgn0261674
0.26078278,Intermediate,GSM4451487_24h_APF_1,FBgn0036316
0.12933883,Low,GSM4451487_24h_APF_1,FBgn0036337
0.88727057,High,GSM4451487_24h_APF_1,FBgn0041604
0.002641988,Low,GSM4451487_24h_APF_1,FBgn0259175
0.4882239,Intermediate,GSM4451487_24h_APF_1,FBgn0040230
0.2107801,Intermediate,GSM4451487_24h_APF_1,FBgn0259824
