0.0049783806,Low,GSM4451488_24h_APF_2,FBgn0259821
0.0,Low,GSM4451488_24h_APF_2,FBgn0037228
0.0061269733,Low,GSM4451488_24h_APF_2,FBgn0037230
0.17246012,Low,GSM4451488_24h_APF_2,FBgn0037240
0.17986485,Low,GSM4451488_24h_APF_2,FBgn0087013
0.00024334437,Low,GSM4451488_24h_APF_2,FBgn0037295
0.22768632,Intermediate,GSM4451488_24h_APF_2,FBgn0083949
0.01791668,Low,GSM4451488_24h_APF_2,FBgn0053202
0.2602439,Intermediate,GSM4451488_24h_APF_2,FBgn0037533
0.11947794,Low,GSM4451488_24h_APF_2,FBgn0037546
0.0061114756,Low,GSM4451488_24h_APF_2,FBgn0037676
0.45645067,Intermediate,GSM4451488_24h_APF_2,FBgn0037736
0.03126757,Low,GSM4451488_24h_APF_2,FBgn0037743
0.002093956,Low,GSM4451488_24h_APF_2,FBgn0037788
0.25376624,Intermediate,GSM4451488_24h_APF_2,FBgn0086359
0.98313063,High,GSM4451488_24h_APF_2,FBgn0083950
0.7384767,High,GSM4451488_24h_APF_2,FBgn0053512
0.102735184,Low,GSM4451488_24h_APF_2,FBgn0037979
0.002405211,Low,GSM4451488_24h_APF_2,FBgn0051361
0.0,Low,GSM4451488_24h_APF_2,FBgn0038072
0.55793357,High,GSM4451488_24h_APF_2,FBgn0000024
0.062105652,Low,GSM4451488_24h_APF_2,FBgn0038149
0.00024783044,Low,GSM4451488_24h_APF_2,FBgn0038172
0.0039132913,Low,GSM4451488_24h_APF_2,FBgn0266756
0.0053909407,Low,GSM4451488_24h_APF_2,FBgn0028984
0.43349475,Intermediate,GSM4451488_24h_APF_2,FBgn0285925
2.2674744,High,GSM4451488_24h_APF_2,FBgn0038498
0.00022713533,Low,GSM4451488_24h_APF_2,FBgn0010389
0.09412426,Low,GSM4451488_24h_APF_2,FBgn0051221
0.84678686,High,GSM4451488_24h_APF_2,FBgn0260003
0.17482989,Low,GSM4451488_24h_APF_2,FBgn0083975
0.9165313,High,GSM4451488_24h_APF_2,FBgn0262869
0.21789157,Intermediate,GSM4451488_24h_APF_2,FBgn0016917
0.040474754,Low,GSM4451488_24h_APF_2,FBgn0051195
0.0013892032,Low,GSM4451488_24h_APF_2,FBgn0013995
0.009289658,Low,GSM4451488_24h_APF_2,FBgn0000083
0.0,Low,GSM4451488_24h_APF_2,FBgn0038879
